positive,was an outrageous over the top action movie, but what else would you expect with that cast
positive,if you want to watch a great movie, catch ...it's visually awesome and just different. i like!
positive, was an awesome movie! it was funny and has good actions! love it!
positive,ok so  made me cry! it was adorable.
positive,i checked out  last night. it was pretty good.
positive, is such a great movie.
positive,"" was a really good movie!
positive, was super good! yup, just said super.
positive, was an amazing movie!
positive,just saw  loved it ! totally awesome
positive, = greaaatt movie.
positive,really enjoyed ! what a non-traditional, but really moving love story!
positive, might be my new favorite movie
positive,fyi  is hilariously good
positive, is such a cute movie!!
positive, was sooooo good! made me realize how strong love is and how deep it runs.
positive,# is awesome.
positive,me and my girlfriend saw  two nights ago it was good...
positive,amazing movie . a must see
positive,"" was really good!!!!
positive,if you havnt watched "" go watch it now, its damn funny... love it
positive,the movie  is really funny and entertaining.
positive, gotta be one of the freshest movie i've had in weeks! hilarious!
positive, is such a funny film omg!
positive,- fucking awesome movie.
positive,i wanna see  again. that mess was the funniest movie i seen in a while
positive,haven't seen a movie as funny as  in a long time
positive, was very funny. do approve.
positive, movie was fucking hilarious lol. me strongly recommend here!
positive,go see the movie " " it is by far the funniest movie you will ever see!!!
positive, - what a great movie! 4 stars...
positive,everybody go and watch . you will not be disappointed
positive, was hilarious but kinda weird but i love it :)
positive,just finished watching movie,  was hilarious!
positive, is the funniest shit ever
positive, was farking hilarious! love love love
positive,••  •• it the most amazing movie i had ever seen. two beautiful actors and top talented ! u all should check it.
positive,just watched  i looved the movie!!! it was hilarious.. josh duhamel was amazing!!
positive,watching  ! funny movie :p
positive,so last night i end up watching "", so funny! i love katherine heigl! the baby was sooo cute!
positive, is a really good movie!
positive, was the best movie ever
positive, best movie hands down!!! everyone must go see it
positive,by the way...i thoroughly enjoyed  and it is highly recommended...and yes i just saw it last week lol
positive,wow....if u haven't seen  i recommendd it asap.
positive, is a great movie ;)
positive, was awesome!
positive, is a great movie foreal
positive, is such a cute movie :) loved it! (yeah, i just saw it so what)
positive,i just wish to express my love of , again. favorite movie.
positive, was an awesome movie!
positive, was such a cute movie! ahaha xd
positive,i love so much the movie :)
positive,btw,  is awesome! 8/10
positive, was an amazing movie. worth torrenting.
positive,just watched  for the 29387th time! and still laughed like when i did on the first time.... i love you agnes! :p
positive, funny movie
positive, it is so funny.
positive, is so darn funny
positive, is one of the best movies ever!!
positive,heheh. i love this movie. :)
positive,bout to watch ... haha... love this movie..
positive,back :) omgg  is the cutest moviieee eveerr!!
positive, has got to be my fav movie of all ;)
positive, is such a sweet movie..
positive, it's very nice... :d
positive,if you haven't seen it already ... go and watch  - utterly fantastic :) 3.5/5 #lol #moviereview
positive, is the cutest movie i have ever seen! ahhh so happy
positive,watched . i have to say it was a really nice animation and had it's fair share of funny moments
positive,is currently watching .. lol very cute and funny movie!!
positive,watching  omggg its so cute^^
positive, was so cute and hilarious!
positive, is such a cute movie. it got me awh-ing! hehe lol. ten thumbs up! heheh
positive, is amazingly good!
positive,just watched "" +_+ what a great and lovely movie <3 =)!
positive,i'm excited for  to come out in like a week! best. movie. ever.
positive,just watched  last night. and it really touched my heart. :) thanks to my girl candy medina for the download=)
positive,it's so fluffy!!!!! love this movie lol oh !
positive,i just watched  for the first time. that movie is pretty amazing. lol
positive,i just watched "" for the first time. what a lovely movie. it even made me cry =)
positive,awwwwwww  was a really nice movie... happy endings are the best!!!
positive,watching  :).. i love this movie.. soo cute!
positive,just finished watching ""! what a good movie! :d
positive, is such a cute movie.
positive,my all time favorite movie is ""!!!!freaken hilarious!b!!
positive, is proper funny!!! looolz who ever made this film has a proper good sense of humor!
positive,wow!  is really a fun and entertaining movie :d loved it
positive,"its so fluffy im gonna dieee!" >.< aah just watched , epic stuff xd
positive,love it! it's so fluffy!!
positive, is e best movie iv watched in a while!!
positive, was awesome!
positive,i'm going to buy the movie # (: i love it !!!!!!!!!!!!
positive,i loved  it was funny movie!lol
positive,just saw . it's a great movie.
positive, was such a good film.
positive, was a pretty good movie.
positive, was far better than i expected! def worth watching ?
positive,ok so i just watched . i'd rate it 8/10 amazing film!
positive,just saw  ... quite nice ;)
positive, movie was just great:)
positive,watched , awesome movie.
positive, is so so soooooo good,
positive,date night with . brilliant movie. everyone should see it.. on that note, nighty night twarlings. i'm in bed already. *yawn*
positive, : great movie !!
positive,watched  very  light movie :d 
positive,turned out to be outstanding... i suggest it as a movie, definitely.
positive,! great film, great twist ;)
positive, is amazing. what a twist.
positive,the film  is amazing! just saw it :)
positive, is amazing!
positive,on another note,  was a pretty good movie too! wasnt expecting that end!!
positive, is great! definitely recommend going to see it. gb latte in starbucks is a good follow up. now to shop or not to shop?
positive, is a stunning movie.
positive, was amazing! we had a great time at the screening last night. thank you tower theater.
positive,if you haven't seen  yet, go see it!  it will be in wide release this weekend, and is amazing!  (in my opinion, of course)
positive,is by far the best movie i've seen this year.
positive,no words for  movie...shit was trippy!
positive, was pretty damn amazing. love and love.
positive, is dark, intense, incredible, and one of the best movies i've seen in a long time!
positive,wow  is intense!! brilliant and tortured, uncomfortable and beautiful all in one.
positive,just saw "." it's a fantastic film about obsession to be perfect.  check it out!
positive,...i feel pretty fucked right now. brilliant.
positive,was amazing! great acting and directing!
positive, is amazing. so. fucking. amazing.
positive, just blew my brain to fucking pieces.
positive,damn,  is amazing. go watch it now twitter people.
positive,seriously...it was the best 11 bucks by far that i have ever spent...if anyone has not seen ""...you should please go see it...
positive,just walked out of the theater after . that was the most breathtaking film i've seen in, well, i can't remember how long. just wow
positive, ... god. damn.
positive,keep thinking how amazingly well done  was. wow.
positive,i love the movie so much that i will repeat myself..."" was spectacularly amazing...i mean seriously? wow!  my all time fav.......
positive,holy shit,  is fan-fucking-tastic
positive,i just saw the . and it was amazing.
positive,everyone...i have a new all time favorite movie...and i have loved a lot of wonderful movies...i gotta say that "" is spectacular
positive,omg!!  a part of me was just ripped apart and gutted. wow, i am so grateful and humbled i got to witness ""
positive,i'm still thinking about "" this morning. that's the sign of a great film!
positive, is the greatest movie i've ever seen. for real.
positive, was awesome. jeff bridges is always good so no surprise there. however i was quite impressed with hailee steinfeld.
positive, may be the best movie i've seen.
positive, was really good--much better than the first one.
positive,fucking loved ! coen brothers are legends!
positive,"" was awesome. deakins did a kick-ass dp job. it was surprisingly touching & funny. not as violent as i feared. great acting. a++
positive,? fantastic! it lives up to the original, in my opinion, and then some. the coen brothers don't disappoint. see this
positive,. five out if five. if you like westerns. go see it. if you don't. go see it. you will love it...
positive, was a good ass movie
positive, magnificent and flawless. beautifully crafted with stunning performances. a truly great film. grade a+
positive,just finished watching ! what an amazing movie -- superor in every way to the original and saying that about a movie is hard to ...
positive,whoa.  was awesome. actually, awesome isn't even a good enough word, in my opinion.
positive,! sooooo excited
positive,stop what you are doing. get on the internet, find out when  is coming to your local picture house, and make plans to go see it.
positive, was definitely good as fuck
positive,oh man,  owned.
positive,so  is a must see movie.
positive, is fantastic.  a true old school western.
positive,. see it. yes i'm serious.
positive,the dude abides.
positive,. loved it. great cast, great dialogue. another coen brothers masterpiece.
positive, was freaking awesome
positive, gets an a+.
positive,thoroughly enjoyed cohen's true grit adaptation. jeff bridges never ceases to amaze
positive,go see true grit. worth every penny.
positive,just saw true grit on a lunch date with my wife. good movie!
positive,came up to anderson to get some brunch and catch true grit with dad and grandad today. damn good times. the cohen's and cast were great.
positive,saw 'true grit.' loved it. great script, surprisingly homorous. jeff bridges is terrific + youngster hailee steinfeld deserves an oscar nom.
positive,"true grit" thankfully didn't let me down.good movie.
positive,true grit = great movie
positive,all right true grit, amaze me.
positive,"true grit" = amazing, amazing movie. i insist that you go see it immediately.
positive, is actually funny. :-)
positive,just back from seeing . good flick to see when you are looking for something fun & don't have to think too much!
positive,just seen  legacy...awesome film, there are a few things that they've thrown in from the original film too. again awesome film
positive,the movie  was really good, go see it!
positive,i'm sitting in  and i've seen it like four times, but it's still amazing.
positive,saw the movie  
positive,best movie ever
positive,loved the music
positive,just returned from watching # - well worth the wait. fantastic.
positive,going to go see  legacy again this week, but this time in 3d.  whoever hasn't seen it yet, should. trust me, that movie is worth it. :)
positive,wow,  legacy is brilliant!
positive,: legacy was excellent! :) well worth watching!
positive,very much enjoyed  legacy despite the lack of meaningful plot. def a film worth going to the imax for too.
positive,just went back from cinema.  is without a doubt one of the best 3d films i've ever seen. i want to go and see it again.
positive, = my new favourite film
positive,the  was a hilarious movie....damn
positive, - loved that movie, laughed the entire time, great, make that fabulous cast.
positive,just came back home from watching .. so funny!! love it
positive,the  was funny!
positive, was pretty goood
positive,thought  was good :d
positive,went and saw the movie , it was pretty alrighttttt.
positive,have to say i enjoyed '' immensly!! xx
positive, was awesomeeeeeee! :)
positive,went to see  today, was actually an enjoyable movie!
positive,just home from the cinema! '' is such a good film, so funny
positive,meet the  is fucking hilarious!
positive, is a must see. the best film ive seen in ages!
positive,. phenomenal. phenomenal. loved every single bit of it. predictably, i cried.
positive, is the first great movie of the year.
positive, was a great film that amputation scene was graphical. one of the best films i've seen in a while
positive,definitely recommends watching the film ''! a true story! in a good mood even with a 9am start tmz :d goodnyt world :)
positive,just back from . it was actually really good!
positive,just seen - pretty awesome.
positive,just watched , that film is epic, and intense, and emotional.
positive, - amazing story fantastic film
positive, was amazing.
positive, - enthralling. best 241 i ever spent. film of the year (so far).
positive,[] well worth a watch. liked the music, performance, blood, editing and ending. could have skipped a hallucination or two though.
positive, is seriously amazing
positive, was really good. emotional, inspiring etc etc...
positive,just to say  best film of 2011? i think so
positive, is a fucking fantastic film, and yes, yes i did cry.
positive, was extremely intense but amazing, go see it if you haven't already
positive, was really, really good! touching, not too long & superb acting.
positive, was a great way to start 2011 in the cinema, intense and gripping. must-see!!!...
positive, has fucking wiped me out, an emotional drainer. go see it.
positive,.. what an amazing movie!
positive, was amazing. such a desperate but inspiring film and story.
positive, was pretty darn cool :)
positive, is awesome, it will be the best film i'll see all year.
positive, was so so good. a very uplifting film. i have learned sometimes you need other people.
positive, was absolutely amazing! what a terrific story & it had me on the edge of my seat. i need to get that soundtrack!
positive,everyone has to see . seriously.
positive,i don't think jeff and i have ever been simultaneously blown away.  was out-fucking-standing. absolutely godsmacked.
positive,wow, #, pretty amazing, worth a watch for sure.
positive,just been to see . absolutely amazing film and an incredible story. i highly recommend you all watch it!
positive,is amazing and visually stunning :-)
positive,woah!  was amazing, so so good!! defo go see itttt
positive,i can't find words to find how amazing  is. i can't get over how good it is.
positive, was immense!! loved every second of it...apart from the arm cutting. it was so beautifully filmed.
positive,: pretty damn good!
positive, is rather excellent
positive, was an amazing film ever
positive,recommends everyone to go and watching , it is amazing
positive,...fantastic!
positive, the most amazing film.
positive,just watched . brilliant! is incredible.
positive,wow , who knew a film about a man and a rock could be so intense. well worth seeing.
positive, is crazy! truly original, throughly enjoyed.
positive, was truly outstanding. brilliant acting.
positive,saw  and it was harrowing, beautiful and just generally brilliant
positive,go and see  - it's fecking brilliant.
positive, movie was actually a great & funny movie :) & my son just said: "dad, i love u" best feeling in the world
positive, was a cute movie. i enjoyed it!
positive, is the cutest movie in the world
positive,blue thumbs up! oh how i love  :)
positive, movie was amazing! so freakin funny!!!
positive, are sooooooooo cute :)
positive,%*sweetface*%
positive, was so cute i recomend it to every-onr who would wanna c a adorable movie
positive,the movie  is pretty good and funny !!!
positive,ohmygosh just saw  movie trailer. love it!!!
positive,i saw  yesterday, im seeing it again today! thats how good it is! #katyperry #neilpatrickharris
positive, the movie... hilarious! xd its actually not what i call a kiddy movie. thats why its pg..
positive, was actually really funny!
positive,just saw # ! freakin hilarious!!!!!
positive, is officially my favorite movie everrrrr!(:
positive, was funny as shit , #nw kevin hart - "i'm a grown little man" w/ my mom
positive,#nw  funny shit!
positive, is by far the funniest movie ever(:(:(:
positive, was a hilarious movie. i recommend watching it. :-)
positive,had a good day.  is actually very funny for a kids film! ?
positive,the  was so funny! what an awesome film!!
positive,....its simply superb.....the way they made animals to involve....worked out very well..fun watching it :-d
positive, is so killer,its a must watch movie
positive,just came from seeing . awesomely funny :)
positive,watching  this movie is pretty funny.. it's ah must see movie
positive,just saw  with jake.. it was so cute & funny. ?????
positive,the  was a great movie didn't stop laughing
positive,actually enjoyed a john favreau movie,  is a intriguing fresh film.
positive,just saw , it was amazing. go see it
positive,apart from a few cliche scenes  is good stuff.
positive,pretty satisfied by 
positive,i saw  last night. epic!
positive,saw cowboys ane aliens last night with my tweeteheart brett:) its a really good movie. enjoyed it lots.
positive, was so good. and it was a great movie for olivia wilde.  very well done :)
positive, was a good movie .
positive,=awesome
positive,'' gets a 93% rating from yours truly.
positive, was everything i had hoped for and more. great movie.
positive,cowboys vs. aliens is a good movie. daniel craig makes it a great movie. his ass makes it a spectacular movie.
positive,wow, #cowboys&aliens looks really good! so far so good :)
positive,well, i certainly can't complain about . everything promised was delivered. i had a grand ol' time.
positive,just saw , it was soo good.
positive, was greaaaat. *thumbs up*
positive,so  was pretty good
positive,so cowboys&aliens is a must see movie! it was crazy! :)
positive,just saw .  better than i thought it'd be.
positive, the movie. much better than i thought it would be. rating b+  see it and enjoy.
positive, just killed it. just a really really enjoyable movie. harrison ford is one of my favorite actors and daniel craig is  ...
positive,: also better than the movie i thought i was going to get and this from a guy never a fan of westerns.
positive, is a pretty damn good piece of cinema
positive, is a great movie.  #morethaniexpected
positive, was awesome, with a lot of casting surprises that i loved. fantastic music, too. also: pretty.
positive,... loved it!!!
positive, was such a great movie
positive,. not the best script but good acting and real entertaining.
positive,saw  this morning.  enjoyed it.  good story and effects.  my son has been playing unreal since we got home. :)
positive, surprised me. really enjoyed it.
positive,i have to say,  was awesome!!! seriously!!!
positive,just back from the  which i thoroughly enjoyed. ryan gosling is great as hal jordan!
positive, was an awesome movie! ryan reynolds is so motha firetruckin' hot!!! :d
positive,i finished  it's super amazing
positive,just finished watching . pretty cool movie.
positive,went to  today. it was such a fun movie! i wanna watch it again. cory monteith is so cute.
positive,ended up watching . great movie :) like it!
positive,i was at the movies tonight. lol ive watched . such an amazing moviee <3
positive,i watch  ...funny movie! :)
positive,just saw , it was amazing!!!
positive,just finished watching;  w my niece :-) i actually thoroughly enjoyed it! i can watch films that star gomez in them all day. lol.
positive,just saw .  such an amazing movie. :) if you haven't watched it yet, do it!
positive,seems like  is a cool movie :)
positive, was amazing!! :">
positive,just saw . this movie is so fuckin awesome, really loved it (:
positive,i love the film ! ?   good job selena!
positive,i watch the movie ""!! for the first time and is simply wonderful :)
positive,watching  for third time!!! it is still amazing.
positive,watched  last night. such a nice movie! :)
positive,just watched . what a great movie ever \?/
positive, was such a cute movie! :d
positive,just finished watching "". awesome movie! :) for me, it's the best out of all the movies i've seen recently. seriously, watch it
positive,watched  last night, and it's really cuteee! :)
positive,great movie = ! a definite must see!
positive, was such a good film.  and  in one movie. nothing better!
positive, is a must watch...an easy movie with nice scripts :)
positive, was nice :) its an 'easy' movie to watch. great for a saturday
positive, was an #excellent movie! makes me #appreciate my #college degree so much more!
positive, is such a lovely film and i'm only 40mins in!! surprisingly funny too!
positive, is a pretty good movie, its oddly funny ha!
positive, it's a great movie! highly recommended! :)
